Acceleration (%),Battery Capacity (kWh),Energy Efficiency (km/kWh),Weight of Vehicle (kg),Range (km)
63.094634426772146,98,5.289586478379846,1382,518.379474881225
69.90922611303849,65,3.0,1868,195.0
49.098327482579634,78,3.0,2080,234.0
85.41937649371282,67,3.0,1251,201.0
34.41335982263114,42,4.884911194614665,2413,205.16627017381592
60.74649925883639,60,3.0,1943,180.0
36.94229389348805,47,4.396655647004399,1525,206.64281540920678
61.280000484715636,58,3.0,1522,174.0
65.8997088439937,68,3.0,1205,204.0
56.56977677355851,87,3.817691852641392,2450,332.1391911798011
88.63751437886998,72,3.0,2121,216.0
57.545946406056615,95,3.0,2001,285.0
93.3049715516379,81,4.052732696214203,1424,328.2713483933505
77.10873824719174,57,4.528960471881987,2316,258.1507468972733
50.289339171840275,73,4.119281838497972,2030,300.707574210352
64.95503803668606,71,3.0,1606,213.0
,57,,1750,311.9728100902798
33.54788424028525,82,3.7599135224946547,1965,308.31290884456166
44.374670627344756,80,4.982877528317434,1571,398.6302022653947
37.6836792750004,85,4.0762173373141835,2031,346.4784736717056
81.07289883266411,61,3.8497148396340037,2312,234.83260521767423
86.31081028626411,64,3.0,1390,192.0
57.20931443527629,53,3.0,2387,159.0
43.87550971462431,62,3.3325002347530015,1829,206.6150145546861
67.50768294021333,53,3.4065199723884607,1211,180.54555853658843
84.89874689190279,72,3.0,1785,216.0
88.6494535804801,89,3.0,1890,267.0
42.29540552238227,46,3.0,1204,138.0
38.678667605460234,75,3.0,2111,225.0
60.483094484138036,52,3.0,1870,156.0
39.04335959436068,86,5.763323636275389,1929,495.6458327196834
69.77180946881965,60,3.3388196849421314,1557,200.3291810965279
77.5430832650139,84,4.982038841555074,2164,418.4912626906262
91.75282323492917,57,3.371804651168647,2024,192.1928651166129
83.44780276523224,68,3.0,2133,204.0
40.79819803246622,97,3.6526037137557896,1494,354.3025602343116
95.21635642920504,73,3.0,1466,219.0
66.51515843187119,89,3.0,1342,267.0
54.86007123852673,83,3.41208025934656,1520,283.2026615257645
82.04336734928307,54,4.069614079602884,1783,219.75916029855574
88.04277069029858,60,3.0944070020706924,2052,185.66442012424153
83.02929827895534,56,3.0,1256,168.0
81.18148364956609,41,3.0,1910,123.0
91.55486105738717,76,3.4965573732803543,1952,265.7383603693069
48.466753289228045,45,4.555254571886632,1356,204.98645573489844
82.29913602149358,70,3.2917925185160515,1536,230.4254762961236
53.326506199635745,54,5.081976329349626,1703,274.4267217848798
78.14324579549381,72,3.383111607999152,1263,243.58403577593893
98.39887462616333,49,3.0719120768166013,2277,150.52369176401345
50.513043212611976,54,3.0,1831,162.0
58.465744485789436,62,3.0,2480,186.0
43.47652579463443,67,3.4462548359891825,2206,230.89907401127522
72.68660478370664,47,3.145939302700027,1633,147.85914722690129
64.54518419201335,81,3.5627268153824065,1959,288.58087204597496
,40,,1514,146.3389547508283
78.40175253683648,89,3.729001692697582,1249,331.8811506500848
99.61919905073727,91,4.394174767323834,1649,399.86990382646894
63.6911822335709,62,3.0,1239,186.0
39.19109994298889,75,3.0,2393,225.0
44.88012466066768,163,1.2547418539392678,2451,204.52292219210065
87.86565140514702,55,3.0,2132,165.0
49.56708404923965,64,4.9821664150306315,2393,318.8586505619604
33.42788134226103,55,4.4426727315859695,1213,244.34700023722831
41.23350823987677,81,5.729434202394948,1755,464.0841703939908
90.888909971455,57,3.6431668148436795,1819,207.66050844608972
62.95567780553133,58,3.0,2227,174.0
86.26234223012341,58,5.132720724789288,1285,297.69780203777873
74.45224052350274,87,4.376065110464777,2223,380.71766461043563
60.706579815884446,82,5.1047097461932305,1222,418.5861991878449
78.65454168133134,47,3.3429406169830918,2379,157.11820899820532
90.14263759029838,50,4.633499102146403,2438,231.67495510732016
77.84011423888234,53,5.425277917708968,1735,287.5397296385753
77.89071347449294,48,3.995150092847062,2118,191.76720445665896
63.710450185714194,50,3.7501083851414236,1529,187.5054192570712
80.07799077268399,79,4.105930851220149,2303,324.3685372463918
63.118143922640456,43,3.1643646570519848,1575,136.06768025323535
62.826249383212904,94,4.271319164063579,2136,401.5040014219764
74.7422271232221,40,3.2655176880048273,2136,130.6207075201931
51.39754719141464,45,3.0,1554,135.0
67.67780189243925,82,4.393210479662706,1589,360.2432593323419
95.18948444041297,85,3.0,2425,255.0
84.05383609540515,91,3.0,1996,273.0
79.11444397365658,77,3.930145866800765,2193,302.6212317436589
92.42509230829302,67,4.37756830495398,1806,293.2970764319167
93.20203659666579,69,3.59245992585016,1755,247.87973488366103
52.04237199176772,63,3.5249684841368047,2216,222.0730145006187
91.18154352033949,46,3.0,1437,138.0
42.85237577785898,72,3.5156190913888326,1961,253.12457457999594
61.16321892643083,52,3.0,1296,156.0
54.37554769114349,77,5.594741034867974,2194,430.79505968483403
99.88687704893056,41,4.338307492974057,2022,177.87060721193632
91.54395249218842,57,3.577138283354138,2374,203.89688215118588
57.44302185033464,75,3.0,1268,225.0
82.14132002737534,61,5.309551047408694,1912,323.8826138919303
69.00194751791892,77,3.0,2245,231.0
47.475338058040734,44,3.0,2208,132.0
61.292655864559286,41,4.472287910816987,2253,183.36380434349647
58.70821956510534,56,3.1565333196912206,2411,176.76586590270836
83.72494341189247,42,3.0,1660,126.0
84.64876121979201,92,5.161943889994007,2083,474.89883787944865
,81,,2153,243.0
44.976479059755306,42,4.6133178889745645,1693,193.7593513369317
75.17535699345252,77,4.4327987478343625,1843,341.3255035832459
59.008338061281485,54,5.154406323266514,2206,278.3379414563917
49.343439734800945,57,4.3073525384817035,1992,245.5190946934571
64.6289908102696,84,4.255514232923573,2119,357.4631955655801
51.07666312864876,82,5.883410784671586,1973,482.43968434307004
58.22062108531686,87,3.0,2051,261.0
68.80786483058552,77,4.172848506554824,1546,321.30933500472145
77.52250668604864,98,4.947219772129404,2371,484.82753766868154
55.978562515281695,97,4.4887084211795,1814,435.4047168544115
40.0685497660839,80,4.48286115890233,1491,358.6288927121864
63.31077754086151,94,3.597785272311028,1499,338.19181559723665
52.57537021601705,62,3.0,1371,186.0
65.4967646920745,53,3.0,2435,159.0
95.53960487399029,66,3.0,1210,198.0
58.74003424078761,76,3.0,1419,228.0
56.98190378201418,74,5.719509945039766,2193,423.2437359329427
48.29870008218189,64,3.0,1982,192.0
93.06659677872756,95,3.8344463759983665,1300,364.2724057198448
34.27197755219271,54,4.096175310882776,1337,221.1934667876699
83.49349691463117,59,3.0,1961,177.0
88.03842928892331,60,4.025592009398563,1500,241.5355205639138
62.918905285489046,73,3.0,1563,219.0
98.01958218325014,92,3.0,1881,276.0
63.88670943524376,98,4.241749592158029,1794,415.6914600314868
52.128636783437386,63,3.205590041828583,1259,201.95217263520075
46.40928998225811,58,4.975418472661361,1504,288.5742714143589
96.70613420506257,65,4.851026438164202,2073,315.3167184806731
98.70988130426997,50,3.4662128341835405,1312,173.31064170917702
64.61106990449325,44,5.400779838974689,1845,237.63431291488632
36.75135549754355,70,3.260552840568358,1705,228.23869883978506
46.12511420682379,57,5.489465855992002,1941,312.8995537915441
60.55111826176173,61,3.52039522698593,1952,214.74410884614176
85.03368644793329,90,3.0,1282,270.0
99.79161678972982,49,4.662621460931172,1665,228.46845158562743
36.00727942749884,61,6.214788933945398,1686,379.10212497066925
61.288978694619225,82,3.663262030118056,1577,300.3874864696806
40.62869365573196,69,3.7404092055815394,1499,258.0882351851262
72.07902284880757,98,3.0,1266,294.0
36.182973768307264,42,3.204463020015262,1903,134.587446840641
50.63611887840602,89,3.0,1453,267.0
56.346935402652285,89,3.0,1483,267.0
96.50434175493619,52,3.9813257066272083,2221,207.02893674461484
87.49349893542102,56,3.0,2204,168.0
39.8244595860814,55,4.08686518318624,1230,224.7775850752432
44.699834785859615,94,5.01889237202005,2107,471.77588296988466
54.857329611296834,74,4.465605519922171,1460,330.4548084742407
55.446016778225705,47,5.074751703960035,2457,238.51333008612164
33.887996148479466,43,6.051094832337876,1689,260.1970777905287
48.914138794028865,89,3.0,1963,267.0
64.56063633495724,61,5.50992106910259,2262,336.10518521525796
51.333666431000935,49,3.0,2111,147.0
50.47084614594725,90,3.5233237650094598,1712,317.0991388508514
91.64957664377106,41,4.024095644555362,1425,164.98792142676984
34.103752067612376,68,4.82776070958448,2195,328.2877282517446
65.72570707930755,83,4.762204725280689,1760,395.26299219829724
79.33274642362042,64,4.995007842472295,1354,319.68050191822687
89.35654517256721,91,3.0,1436,273.0
97.03491306366232,82,3.0072671652202554,2004,246.59590754806095
42.6169380523136,63,3.0,1629,189.0
84.8560055617669,41,3.648319742251103,2026,149.58110943229522
76.64885658382605,55,5.37018273266623,2204,295.3600502966426
65.46001114066516,93,4.544705828077274,1361,422.65764201118645
95.19793745246966,87,3.0,2281,261.0
78.70365650963213,96,5.151142545190358,2403,494.5096843382744
62.518765153307996,42,4.940216337109235,1461,207.48908615858787
49.91381039776452,52,3.0,1286,156.0
81.5629108236608,59,4.122949575787266,2489,243.2540249714487
85.67092806976207,52,3.0,1798,156.0
59.24515264596547,80,3.0426480365552964,1345,243.4118429244237
98.61021598343257,97,3.0,1880,291.0
37.206130138689986,85,4.391893539430493,2135,373.3109508515919
77.06324738922615,44,3.0,1851,132.0
37.548289283375574,50,5.789869630048973,1551,289.4934815024487
92.6190308049509,71,3.3868719692039457,2448,240.46790981348013
94.95974635843535,72,3.0,1400,216.0
40.54306282247991,73,3.5476820372112083,2473,258.9807887164182
51.96282814905962,69,5.048464859783225,1594,348.3440753250425
56.40856933810586,92,4.706426940945384,2087,432.9912785669753
68.50172824497324,83,3.507882719010518,1586,291.154265677873
46.24158731969739,86,5.021373035170203,2438,431.83808102463746
44.31031255040197,75,3.0,2264,225.0
47.9377881239733,40,3.0,1556,120.0
89.65269068597078,68,5.049529789830194,2224,343.36802570845316
52.648532249214306,74,3.6438016342597757,2113,269.6413209352234
84.8350948775063,54,3.0,1934,162.0
83.98077735593115,86,3.0,1267,258.0
56.97774699900552,92,3.814997278896451,2271,350.97974965847345
44.0477056594337,53,3.0,1555,159.0
57.778591980198755,86,3.591015677872563,1663,308.82734829704043
77.30039877675515,82,4.485932150083087,1619,367.8464363068132
42.04735844934663,61,3.153579536234014,1405,192.36835171027488
73.7331311514017,55,3.0,2275,165.0
33.370278972350256,51,5.271062344267915,2071,268.8241795576637
47.41053582879513,69,5.216156466622614,2417,359.91479619696037
69.7952583990318,63,3.0,2361,189.0
80.02623864235318,45,4.001121672739753,1407,180.0504752732889
93.41053403273261,70,3.092143003892673,2316,216.4500102724871
64.51054161253606,64,3.3817137284570644,2098,216.42967862125212
44.590564224693004,51,4.465704562358962,2250,227.75093268030705
82.12484915243338,43,3.0,2288,129.0
94.71765427482133,55,3.0,1237,165.0
46.20241081428807,99,3.958136711173143,1293,391.85553440614115
84.67260208360547,60,4.322985302741175,2191,259.3791181644705
84.14883746961287,47,3.0,1245,141.0
64.23652261726146,86,5.4211716915567365,1243,466.22076547387934
99.28888578855167,58,3.264504370991271,2069,189.34125351749373
63.76745044811935,97,3.0,1556,291.0
83.41186985389454,81,4.424739936316638,1861,358.4039348416477
95.19561341580143,48,3.0,2301,144.0
51.82505422222009,63,3.413220311375958,1587,215.03287961668534
74.15408592269311,85,3.0,1581,255.0
41.32572472160028,61,4.384614392771903,2226,267.4614779590861
60.056761117575995,51,4.536916174457219,1566,231.38272489731818
34.97629364242151,71,4.373229101472946,1714,310.49926620457916
43.63281360032838,74,3.0,1753,222.0
49.35485871632204,74,3.0,2129,222.0
57.13528959800082,41,4.604790590345346,1910,188.7964142041592
52.62930144129919,99,3.795714279317253,2462,375.77571365240806
92.0990546392607,85,3.0,1342,255.0
49.488382016421426,92,5.664993053818568,1859,521.1793609513082
68.55993222676577,61,3.0,2257,183.0
98.0864973537728,43,4.564166557165509,1875,196.25916195811686
39.65894867650498,49,3.124518215377078,1549,153.1013925534768
96.38331348172868,42,3.0,1714,126.0
49.41101428718413,60,4.1477160678837315,1988,248.86296407302387
95.56679178016232,44,3.0,1446,132.0
42.46434158728632,94,3.1009556923659325,1302,291.48983508239763
51.611590500764436,90,5.672292876058937,1210,510.50635884530436
93.44355911418033,47,3.9728969249346244,2299,186.72615547192734
64.29135467880273,41,3.600151136485554,1911,147.6061965959077
40.4823867846349,53,5.813274980763698,1252,308.10357398047597
36.33312141569496,81,4.633477787834028,1511,375.3117008145563
69.20806733598755,92,5.250182561936916,1338,483.0167956981963
81.21586633208562,49,3.9976612730069574,1469,195.8854023773409
68.2838618602557,94,4.704597522808468,1700,442.23216714399604
97.86814480304925,68,3.0749226081422076,1873,209.09473735367013
41.35757174733241,42,5.849806629969693,2181,245.69187845872713
99.7555944037828,93,3.3125313109038625,2233,308.0654119140592
72.94945515390648,72,5.23174438951928,2374,376.68559604538814
36.705037738600694,90,3.963601678820584,1962,356.7241510938525
69.49638707181379,65,3.2017248621671115,2321,208.11211604086225
41.65451126945618,78,3.875029615107981,2028,302.25230997842255
84.75135644572971,41,3.0,2261,123.0
69.42235884675115,76,3.0,2173,228.0
39.54018452039328,89,3.0,2385,267.0
45.807228194483535,67,4.821688223687777,2465,323.053110987081
78.16742461982707,69,3.1854360973765194,2478,219.79509071897985
34.91442402038604,62,4.333324581574395,1894,268.6661240576125
44.9092875083608,60,5.012489166313233,1970,300.749349978794
77.31363214313946,53,3.0,2326,159.0
84.94476666819529,73,3.0,2487,219.0
63.86764162106305,88,5.08607592500816,2154,447.5746814007181
81.43411865622824,81,3.883723104137042,1399,314.5815714351004
87.55622193634055,60,3.744157068413652,2139,224.64942410481913
56.03004636957372,91,4.694263390028718,1632,427.17796849261333
73.75019585006515,80,3.0,1530,240.0
78.67605145068669,185,1.6980800563502056,1577,314.14481042478803
65.4678226517955,61,3.0,2420,183.0
80.93052985765144,98,3.0,1792,294.0
69.88106071032804,88,4.997522037089563,1575,439.78193926388155
53.17668517121869,76,4.548585990769869,2072,345.69253529851005
82.79969274174482,49,4.4998655390836655,1235,220.49341141509962
97.62354893573244,48,4.066691389852244,2238,195.2011867129077
54.25836644816469,94,3.9988763184630525,2082,375.8943739355269
34.66009891600519,95,3.1403292542629853,2443,298.3312791549836
37.429752675385835,59,4.372280740541427,2098,257.9645636919442
46.154384852290036,86,3.2348063798516056,1715,278.19334866723807
81.08835623173519,53,3.0,1981,159.0
55.976789667797036,43,3.0,1329,129.0
99.63761711230164,74,4.102475095955169,1990,303.5831571006825
93.69154588416183,68,4.709287271345279,1612,320.231534451479
75.82969191452679,99,3.0,2374,297.0
67.0568461967886,62,3.0,1358,186.0
65.6025960151899,46,4.935954654806073,1716,227.05391412107937
56.37467792671929,92,4.786872634467983,2392,440.3922823710544
38.1025881260251,75,3.0,2417,225.0
47.85084123660119,69,3.0,1574,207.0
96.9744914336036,86,4.857093002330908,1958,417.7099982004581
40.06520712118407,68,5.030558691149839,2465,342.077990998189
46.330551433242036,94,5.174840076673625,2481,486.43496720732077
65.96351735183752,45,4.829283007103369,1693,217.3177353196516
88.83186666879391,51,4.361990289316705,1861,222.46150475515196
37.844557460000104,99,3.0,2409,297.0
99.30320795299181,85,3.0,2419,255.0
82.56999162467396,71,3.0,2004,213.0
61.42512941425699,82,5.337542429839882,1936,437.6784792468703
95.18609862502103,51,3.0,1679,153.0
81.23542120814973,43,4.58157707221582,1909,197.00781410528026
97.7452016556358,62,3.0,2139,186.0
40.167730937764965,74,5.473154709565528,1261,405.0134485078491
75.15836696235748,44,3.0,1659,132.0
60.75359813774875,94,3.0,2281,282.0
64.52466090892878,172,1.647382246311662,1279,283.3497463656059
62.17616537360239,62,3.0,1817,186.0
96.7619873574555,51,3.064201057635204,1329,156.2742539393954
97.77481472640717,69,4.2814686070017824,2042,295.421333883123
66.1477455524978,97,5.5002135105968515,1968,533.5207105278946
53.95120743331302,159,1.036946566893214,1475,164.87450413602105
94.43261007436762,81,3.1647064483408522,1444,256.34122231560906
66.62697075868297,55,4.067486615741076,2098,223.71176386575917
62.17096661789543,97,3.148035746769385,1815,305.3594674366304
89.25987242972894,97,4.9505661460803445,1521,480.2049161697934
53.44414944207659,99,3.51845721771753,1698,348.3272645540355
38.479168681764534,85,5.813797521763618,2471,494.17278934990753
95.21172927108233,76,3.0,1662,228.0
66.74131338835653,78,4.882726394356891,1244,380.8526587598375
56.6176603898426,63,3.0,1469,189.0
62.1384588629464,53,5.308946039380494,2401,281.3741400871662
76.64310993282456,88,4.057823339077461,2284,357.0884538388166
96.48323849225724,95,3.0,2204,285.0
46.503727045231884,61,4.902543526065974,2095,299.0551550900244
43.75747610965834,46,5.6992860212117655,1242,262.1671569757412
88.48513032479595,85,4.267570337627332,1769,362.74347869832326
78.06749832299134,55,4.700118515954499,1848,258.50651837749746
82.39690403434521,97,3.0,1437,291.0
91.21816702722538,43,4.550730483287609,1845,195.68141078136716
80.53491893319412,66,3.283038433013229,1705,216.68053657887313
51.85552663764362,87,5.622075809114782,2253,489.12059539298605
49.885831975389735,96,5.507839462188565,1739,528.7525883701023
53.37512710257657,83,5.855364142782012,2011,485.995223850907
59.34639781666016,90,4.936729766957853,2442,444.3056790262068
89.67472343306898,44,3.4333006246368205,1611,151.0652274840201
49.48865409691594,48,3.0,1312,144.0
54.85398622985669,68,4.8312146463359795,2340,328.5225959508466
60.974670826431854,93,4.381137575530838,2243,407.44579452436795
45.87057109860504,61,5.0715960996356095,2285,309.36736207777216
99.28111222803908,60,4.887523687879663,1466,293.2514212727798
80.80422809394472,68,4.28628076715202,1586,291.46709216633735
33.820699243662716,81,3.2416529963719336,1608,262.5738927061266
39.539733236201144,92,3.0,2131,276.0
40.01637091485844,63,5.802633169551763,1482,365.56588968176106
62.33201319253635,56,5.007086427402143,2031,280.39683993452
56.76853610645869,46,3.6580522440173504,2346,168.27040322479812
89.62380551597441,93,3.628008363493664,1771,337.40477780491074
94.56810202954141,83,3.0,1309,249.0
37.81524237138736,60,5.8145107626275845,1835,348.8706457576551
86.0338920782104,75,4.664435176486134,2073,349.83263823646007
35.89077031919831,87,3.1420048784419925,1698,273.3544244244533
78.62723717300865,88,3.0,1518,264.0
84.00232678687827,82,4.2938659582822964,1376,352.09700857914834
59.44987250701411,49,4.531458151598943,2166,222.04144942834822
96.23328198026181,58,3.0,2332,174.0
65.09579908958611,58,5.603124740452458,1444,324.9812349462426
71.76399043061559,96,3.0,2344,288.0
90.03830186767439,58,3.0,2151,174.0
74.04133616277551,57,4.0178453220063535,1528,229.01718335436215
,181,,2308,348.0693566804184
79.94621319875841,52,3.614906675231195,1775,187.97514711202214
35.025757044022996,43,5.026032977925167,1517,216.1194180507822
99.82137410931804,88,3.526244668207841,1304,310.30953080229006
51.045231033522484,93,3.0,1978,279.0
42.72567470469325,87,3.2974127034814007,1602,286.87490520288185
53.60630906475225,69,5.400739054597658,2422,372.6509947672384
51.819390417894894,91,5.060616359412139,1237,460.5160887065046
60.214042212254846,49,3.0,1793,147.0
59.20887206681662,89,3.7833650992824173,1540,336.71949383613514
75.42050353946591,94,3.436586125207681,1700,323.039095769522
73.96802075399495,90,3.278068751149407,1314,295.0261876034466
90.73752909864797,50,4.1228935416620205,1891,206.14467708310102
88.84078488840873,72,4.78001824735113,1698,344.16131380928135
89.7702881643602,65,4.30962899371156,2094,280.1258845912514
73.73433349862954,47,3.0,1926,141.0
46.331679993352616,43,5.956682294521199,2083,256.1373386644116
93.89670408890855,83,3.6675007186573017,2492,304.40255964855606
89.50180341917401,78,3.0,1573,234.0
61.85796765686607,80,4.178338141877076,1854,334.2670513501661
62.5770254233583,66,4.286915464064062,1864,282.9364206282281
97.96423530305547,71,4.726245878266041,2347,335.5634573568889
82.89075003252829,46,3.941150050999508,2072,181.29290234597738
67.88122104239517,40,3.0,1523,120.0
81.0235475000137,77,5.119425157727092,1844,394.19573714498614
52.30275904512892,91,3.0,2051,273.0
55.18573794411712,65,3.0,2047,195.0
88.55486457612285,73,4.25125679703184,1703,310.34174618332435
74.74168660605528,91,4.406487265418643,2133,400.9903411530965
54.85429984758955,66,5.86317067691254,1989,386.9692646762276
89.13607501619602,94,3.0,2303,282.0
78.94727167923244,78,3.2625672266131103,1677,254.4802436758226
46.57219854840556,80,3.0,1981,240.0
94.89840252122558,83,3.0,2039,249.0
80.69478766749411,97,4.966397346664288,1683,481.74054262643597
43.311564305573405,77,3.73704211042538,1311,287.75224250275426
83.0378634490234,41,3.0,2049,123.0
60.35677424170144,91,3.0,1205,273.0
99.03494221701453,42,3.677489337550119,1313,154.454552177105
55.121353750115475,59,3.0,2244,177.0
81.37441937758099,90,3.487867818436608,1941,313.9081036592947
83.57235726663302,41,4.336448988789472,1339,177.79440854036838
62.510157648294815,54,3.0,2282,162.0
79.75258505854265,59,4.786063855544176,1898,282.37776747710643
51.4923052842193,77,3.463109793825626,1207,266.6594541245732
74.43059567775308,98,4.005650205993156,1640,392.5537201873293
71.78015992385042,55,3.0,2126,165.0
76.58145867699369,72,4.352106456987001,1986,313.3516649030641
35.365550687425866,46,4.856675999718368,1815,223.40709598704493
95.13563631975379,59,3.0,2445,177.0
61.099360824604666,87,3.913070487747115,2278,340.437132433999
71.25127350152516,95,3.8875318978102538,1214,369.3155302919741
,79,,2382,409.16462470786047
79.06194804721464,79,5.306498313037376,1780,419.2133667299527
51.48125338931838,96,4.951649064302505,1495,475.35831017304054
41.828052223959936,48,3.9750319040848465,2091,190.80153139607262
96.6636672888136,83,3.1949380589627747,2336,265.1798588939103
50.087179142810456,79,3.0,1363,237.0
39.13448122018592,54,5.294521066954736,2129,285.9041376155557
97.77817778035288,62,3.0,1445,186.0
96.78745236154927,93,3.0,2205,279.0
80.60403463006111,42,3.0,2128,126.0
67.66222332755062,60,3.0,2477,180.0
46.92576503070159,91,6.008739915566608,2420,546.7953323165613
44.45588229472231,51,3.0,1416,153.0
98.26237160696184,57,3.0,2422,171.0
73.86474450654417,79,3.925195486526558,1399,310.0904434355981
62.60194959869653,77,3.978926543414877,2306,306.37734384294555
83.01431617938896,92,4.468041442533582,1326,411.0598127130895
77.93482248860721,94,3.0,2086,282.0
42.06763696224096,78,3.2043981094035563,1571,249.94305253347738
98.74119385786238,98,3.0,1303,294.0
56.468535021709066,72,5.795300372017436,2006,417.2616267852554
34.8106357029681,47,4.092941025988056,2256,192.3682282214386
63.2107248912668,92,4.673013744375112,1846,429.9172644825103
97.32854137223343,45,3.0,1375,135.0
42.085864800321616,41,4.129910017956082,1315,169.32631073619936
38.360811732852554,61,5.178916834229683,1649,315.9139268880106
97.43282163827415,42,3.0,1497,126.0
51.244518975188505,91,4.012594281777156,1484,365.1460796417212
72.72030223452774,64,3.0,1415,192.0
83.83892218127049,68,4.351920020408573,2244,295.930561387783
76.58435907729239,65,3.0,1542,195.0
97.41270425492762,46,4.610798954557067,1756,212.09675190962508
36.64095822258916,84,6.215367516321319,1693,522.0908713709907
53.451948209085096,94,5.8891143725526245,1728,553.5767510199468
62.11063641531196,85,3.367951652882121,2268,286.2758904949803
79.80607588405057,43,4.986441525483492,1592,214.41698559579018
90.53012969348909,80,4.819828339791965,1262,385.58626718335717
62.60998777558322,86,4.8425873506375865,2395,416.46251215483244
69.13162819289424,93,3.358868340807187,1845,312.3747556950684
44.64407208378125,54,3.174809842320853,2438,171.43973148532606
77.58734035001886,56,3.395845729518495,1240,190.16736085303572
56.42306629106408,57,4.785808451106059,1451,272.79108171304534
61.79775961273395,42,4.093789555345058,1716,171.93916132449243
81.47107094691903,60,3.5303927775482684,1407,211.8235666528961
41.146927045348896,48,3.5962035099668843,1447,172.61776847841045
71.51801844579639,92,3.9721620409654,1817,365.4389077688168
38.91206588317982,79,4.097246310242845,1469,323.68245850918476
39.895836600066055,82,5.197022039469568,2230,426.15580723650453
71.5418615515043,49,4.546715829821972,2325,222.78907566127663
39.43946894296458,79,4.828179810161116,2182,381.4262050027282
61.416536886271466,76,3.0,2150,228.0
50.26807660637085,89,4.555770387109607,1465,405.46356445275507
42.91277381744893,71,5.416585791078439,1509,384.57759116656916
81.89959558982935,73,5.360606225565543,1806,391.32425446628463
83.05214386675145,72,3.262737570222579,1883,234.9171050560257
35.59639857238659,47,6.066727032288046,2083,285.1361705175382
60.191552175509145,99,3.0,2195,297.0
56.71456729695007,41,3.0,1298,123.0
38.229646067050766,98,3.901713841565779,2245,382.3679564734463
58.28429785671562,91,3.0,1402,273.0
61.69722217562893,97,3.348741215239281,1567,324.82789787821025
74.83835985551877,41,3.7079879319566675,2350,152.02750521022338
59.47565527351835,40,4.800653341491815,2042,192.0261336596726
49.06719535491413,42,3.7449234813255137,1460,157.28678621567158
75.49308376436724,57,4.752284320420575,1297,270.88020626397275
97.51550559074259,40,5.001488347242744,1741,200.05953388970977
89.23278892286831,56,3.0,1984,168.0
48.08252132044558,53,5.430174310096555,2432,287.7992384351174
68.18571553676115,44,3.0,1915,132.0
66.56840827642652,90,4.1648675175611665,1453,374.838076580505
39.02331120524292,48,5.133071513309021,2365,246.38743263883302
50.188918877677416,45,5.631389510729401,2458,253.41252798282306
46.9148307953677,48,3.0,2082,144.0
90.3797395891693,66,4.00501301447034,1423,264.33085895504246
85.6783974262009,95,4.7107464439975555,1366,447.5209121797678
97.85763773009035,49,3.0778011504714144,1242,150.8122563730993
54.12529571758168,68,3.463326506885256,1554,235.5062024681974
96.71212912047217,68,3.249404601415094,1340,220.95951289622639
74.21909292220865,60,4.081865384714128,2151,244.91192308284766
85.28908435463248,70,4.423614988615683,1552,309.65304920309785
97.96262504505856,188,1.4146787366771512,1338,265.9596024953044
37.338211223665496,53,5.593009818493989,2053,296.42952038018143
64.31479707991663,43,3.343876807255077,2290,143.7867027119683
84.44151101163241,87,3.834377821715786,2366,333.59087048927336
87.67159937884065,62,3.0,2449,186.0
96.41763286687214,87,3.0,2444,261.0
72.80714756473618,92,4.4057439673754875,1412,405.32844499854485
36.390134558313434,75,5.564129312556376,1780,417.3096984417282
90.68318739849764,74,4.276519239473405,1698,316.462423721032
79.20784394709001,74,4.6015838313109425,2270,340.51720351700976
86.89872869232325,74,3.175974791266775,2120,235.02213455374135
92.83721516576496,76,3.0,1335,228.0
79.52727677120541,47,3.5400351337545937,2067,166.3816512864659
36.134978344760356,95,4.809989162182915,1830,456.9489704073769
74.85022688265607,82,3.723354608122694,2252,305.3150778660609
81.92928000701049,91,3.0,1835,273.0
35.03423659098464,62,6.13591447737771,2039,380.42669759741807
42.9541362458321,59,6.114919904502549,1320,360.78027436565037
89.68170387738267,83,3.0,1415,249.0
33.839427744927605,96,6.183109694428407,1412,593.5785306651271
67.06964616078909,85,5.6226343367310765,1679,477.9239186221415
46.266263748226486,40,5.417583676721705,1675,216.7033470688682
44.28113054848973,99,4.904047282180382,1667,485.5006809358579
82.3609350338002,45,3.0,2159,135.0
43.06779370614055,75,3.358085910364167,1328,251.85644327731254
39.42476270409432,74,3.0,1247,222.0
94.14721578543505,88,3.0,2256,264.0
72.87706636847562,93,3.0,1447,279.0
46.509852074641024,57,4.7827511645040355,1288,272.61681637673
86.46617493193814,93,3.0,2094,279.0
87.25329630007671,45,3.6163604224993806,1484,162.73621901247213
62.086780422734314,60,3.0,2417,180.0
90.71537221708957,50,3.0,1946,150.0
67.44716314098005,67,4.928430245503153,2040,330.20482644871123
66.15780324674992,82,4.9605694222617,2417,406.76669262545937
87.82984336713021,89,5.235666823550517,2010,465.974347295996
96.86774506936285,78,4.2155663059082364,1279,328.81417186084246
76.1759780443351,89,3.0,1274,267.0
36.022010736767534,53,4.683684231276373,2211,248.23526425764774
61.14622790430509,88,3.7836387485287295,1769,332.9602098705282
93.14694206211944,63,3.8417866196236106,1255,242.03255703628747
49.38692107154488,51,4.251869300210615,2339,216.84533431074135
95.81523248243008,96,3.0,1236,288.0
82.29104509948122,50,3.9476249660026266,2391,197.38124830013132
43.90134893516063,95,4.271318710260834,2056,405.7752774747792
